entry_id,title,authors,year,journal,volume,pages,doi,arxiv_id,keywords,publication_type,featured,citation_count,research_area,relevance_score,abstract
10.1140/epjc/s10052-025-15251-1,Regular black hole’s impact on the gravitational waveforms from periodic orbits,Mirzabek Alloqulov; Sanjar Shaymatov; Bobomurat Ahmedov; Tao Zhu,2025,The European Physical Journal C,,,10.1140/epjc/s10052-025-15251-1,2508.05245,,preprint,False,0,mission_design,0.3,
10.1007/JHEP02(2026)112,A new source of phase transition gravitational waves: heavy particle braking across bubble walls,Dayun Qiu; Siyu Jiang; Fa Peng Huang,2025,Journal of High Energy Physics,,,10.1007/JHEP02(2026)112,2508.04314,,preprint,False,0,science_case,0.3,
10.1103/mcf5-1wvt,Gravitational-wave constraints on noncommutative spacetime from GW190814,Hanlin Song; Hao Li; Zhenwei Lyu; Jie Zhu; Jun-Chen Wang; Peixiang Ji,2025,Physical Review D,,,10.1103/mcf5-1wvt,2507.23442,,preprint,False,0,source_modeling,0.3,
arxiv:2507.22975,Gamma-Rays and Gravitational Waves from Inelastic Higgs Portal Dark Matter,Dan Hooper; Gordan Krnjaic; Duncan Rocha; Subhojit Roy,2025,,,,,2507.22975,,preprint,False,0,science_case,0.3,
10.1088/1475-7516/2026/03/051,Freeze-in gravitational waves and dark matter in warm inflation,Quan-wen Chen; Siyu Jiang; Dayun Qiu; Peilin Chen; Fa Peng Huang,2025,Journal of Cosmology and Astroparticle Physics,,,10.1088/1475-7516/2026/03/051,2507.13916,,preprint,False,0,science_case,0.3,
arxiv:2507.09705,Constraints on parity and Lorentz violations from gravitational waves: a comparison between single-parameter and multi-parameter analysis,Wei-hua Guo; Yuan-Zhu Wang; Tao Zhu,2025,,,,,2507.09705,,preprint,False,0,data_analysis,0.3,
10.1088/1674-1137/ae167c,New constraints on cosmological gravitational waves from CMB and BAO in light of dynamical dark energy,S. Wang 王; Z. Zhao 赵,2025,Chinese Physics C,,,10.1088/1674-1137/ae167c,2507.06930,,preprint,False,0,science_case,0.3,
10.34133/space.0338,Test mass charge management in the detection of gravitational waves in space based on UV micro-LED,Yuandong Jia; Zhihao Zhang; Yinbowen Zhang; Yuning Gu; Suwen Wang; Guozhi Chai; Zemin Zhang; Yi Zhang; Shanduan Zhang; Hongqing Huo; Zongfeng Li; Pengfei Tian; Yun Kau Lau,2025,Space: Science & Technology,,,10.34133/space.0338,2507.00086,,preprint,False,0,,0.3,
10.1088/1475-7516/2026/04/009,Statistic threshold of distinguishing the environmental effects and modified theory of gravity with multiple massive black-hole binaries,Xulong Yuan,2025,Journal of Cosmology and Astroparticle Physics,,,10.1088/1475-7516/2026/04/009,2506.22921,,preprint,False,0,science_case,0.3,
10.1140/epjc/s10052-025-14889-1,Gravitational wave generation and detection in gravitational quantum field theory,Yuan-Kun Gao; Da Huang; Yue-Liang Wu,2025,The European Physical Journal C,,,10.1140/epjc/s10052-025-14889-1,2506.21225,,preprint,False,0,mission_design,0.3,
10.1088/1475-7516/2026/03/050,Primordial black holes save R 2 inflation,Xinpeng Wang; Kazunori Kohri; Tsutomu T. Yanagida,2025,Journal of Cosmology and Astroparticle Physics,,,10.1088/1475-7516/2026/03/050,2506.06797,,preprint,False,0,science_case,0.3,
10.3390/universe11080259,MatBYIB: A MATLAB-Based Toolkit for Parameter Estimation of Eccentric Gravitational Waves from EMRIs,Genliang Li; Shujie Zhao; Huaike Guo; Jingyu Su; Zhenheng Lin,2025,Universe,,,10.3390/universe11080259,2506.05954,,preprint,False,0,data_analysis,0.3,
10.1088/1572-9494/addfc4,Tests of weak equivalence principle and graviton mass with LIGO-Virgo catalog,Xian-liang Wang; Shu-Cheng Yang; Wen-Biao Han,2025,Communications in Theoretical Physics,,,10.1088/1572-9494/addfc4,,,journal,False,0,,0.3,
10.1016/j.actaastro.2025.05.028,A finite element method for high-precision calculation of spacecraft self-gravity effects in gravitational wave detection,Menghao Lyu; Lin Zhu; Shaobo Qu; Yanchong Liu; Li Liu; Zebing Zhou,2025,Acta Astronautica,,,10.1016/j.actaastro.2025.05.028,,,journal,False,0,,0.3,
10.1016/j.asr.2025.04.078,Dynamic Surface Control Based Finite-Time Reconfiguration of Gravitational Wave Detection Spacecraft with Input Saturation,Bo Xu; qihua xiao; Yunhe Meng; Jihe Wang,2025,Advances in Space Research,,,10.1016/j.asr.2025.04.078,,,journal,False,0,,0.3,
10.1103/3n8r-7dm7,Quantum search for gravitational wave of massive black hole binaries,Fangzhou Guo; Jibo He,2025,Physical Review D,,,10.1103/3n8r-7dm7,2505.24459,,preprint,False,0,data_analysis,0.3,
10.1088/1475-7516/2025/10/026,Gravitational wave signatures of primordial black hole accretion during early matter domination,Rouzbeh Allahverdi; James B. Dent; Ngo Phuc Duc Loc; Tao Xu,2025,Journal of Cosmology and Astroparticle Physics,,,10.1088/1475-7516/2025/10/026,2505.21885,,preprint,False,0,data_analysis,0.3,
10.3390/universe11060168,A Novel Search Technique for Low-Frequency Periodic Gravitational Waves,Harshit Raj; Sanjeev Dhurandhar; Massimo Tinto,2025,Universe,,,10.3390/universe11060168,2505.18721,,preprint,False,0,,0.3,
arxiv:2505.15530,A fast deep-learning approach to probing primordial black hole populations in gravitational wave events,Jun-Qian Jiang; Hai-Long Huang; Jibin He; Yu-tong Wang; Yun-Song Piao,2025,,,,,2505.15530,,preprint,False,0,data_analysis,0.3,
10.3390/s25103107,Simulation of Patch Field Effect in Space-Borne Gravitational Wave Detection Missions,Mingchao She; Xiaodong Peng; Li-E. Qiang,2025,Sensors,,,10.3390/s25103107,,,journal,False,0,data_analysis,0.3,
arxiv:2504.11275,Relic gravitational waves from primordial gravitational collapses,Xiang-Xi Zeng; Zhuan Ning; Ziting Yuwen; Shao-Jiang Wang; Heling Deng; Rong-Gen Cai,2025,,,,,2504.11275,,preprint,False,0,,0.3,
10.1140/epjc/s10052-025-14529-8,Gravitational waveforms from periodic orbits around a Schwarzschild black hole embedded in a Dehnen-type dark matter halo,Mirzabek Alloqulov; Tursunali Xamidov; Sanjar Shaymatov; Bobomurat Ahmedov,2025,The European Physical Journal C,,,10.1140/epjc/s10052-025-14529-8,2504.05236,,preprint,False,0,mission_design,0.3,
arxiv:2504.02592,Unified equation for massless spin fields and new definitions of key spin coefficients,Zhong-Heng Li,2025,,,,,2504.02592,,preprint,False,0,,0.3,
10.1007/JHEP12(2025)021,Self consistent thermal resummation: a case study of the phase transition in 2HDM,Pedro Bittar; Subhojit Roy; Carlos E. M. Wagner,2025,Journal of High Energy Physics,,,10.1007/JHEP12(2025)021,2504.02024,,preprint,False,0,,0.3,
10.1103/physrevd.111.063066,Prospects for joint detections of gravitational waves from future gravitational wave networks and gamma-ray burst with the HADAR experiment,Pei-Jin Hu; Qi-Ling Chen; Tian-lu Chen; Ming-Ming Kang; Yi-qing Guo; Dan-Zeng Luo-Bu; Youliang Feng; Qi Gao; Quan-Bu Gou; Hong-bo Hu; Haijin Li; Cheng Liu; Maoyuan Liu; Mei-Lin Liu; Wei Liu; Xiang-Li Qian; Bing-Qiang Qiao; Jing-Jing Su; Huiying Sun; Xu Wang; Zhen Wang; Guang-Guang Xin; Chaoqin Yang; Yu-Hua Yao; Qiang Yuan; Guo-Qiang Zhang; Yi Ping Zhang; Yong Zhang,2025,Physical Review D,,,10.1103/physrevd.111.063066,,,journal,False,0,,0.3,
10.1088/1475-7516/2025/06/023,Pseudo-Goldstone dark matter from primordial black holes: gravitational wave signatures and implications for KM3-230213A event at KM3NeT,Siyu Jiang; Fa Peng Huang,2025,Journal of Cosmology and Astroparticle Physics,,,10.1088/1475-7516/2025/06/023,2503.14332,,preprint,False,0,science_case,0.3,
10.1103/xmhn-cpv4,Self-interaction effects on the Kerr black hole superradiance and their observational implications,Ning Xie; Fa Peng Huang,2025,Physical Review D,,,10.1103/xmhn-cpv4,2503.10347,,preprint,False,0,science_case,0.3,
10.14311/ap.2025.65.0079,Review: the landscape of gravitational wave astronomy,Rosa Poggiani,2025,Acta Polytechnica,,,10.14311/ap.2025.65.0079,,,journal,False,0,source_modeling,0.3,
10.1103/physrevd.111.064033,Mapping inspiral-merger-ringdown waveforms of binary black holes from black hole perturbation waveforms by machine learning,Xingyu Zhong; Wen-Biao Han; Ling Sun,2025,Physical Review D,,,10.1103/physrevd.111.064033,2503.04534,,preprint,False,0,source_modeling,0.3,
arxiv:2503.00939,Gravitational waves from vacuum bubbles: ultraviolet dependence on wall thickness,Jun-Chen Wang; Shao-Jiang Wang; Ziting Yuwen,2025,,,,,2503.00939,,preprint,False,0,,0.3,
10.3390/s25061777,Research on Interferometric Tilt Sensor for Vibration Isolation Platform,Weigang Bai; Wenwu Feng; Peigen Wang; Ziliang Zhang; Guoying Zhao,2025,Sensors,,,10.3390/s25061777,,,journal,False,0,data_analysis,0.3,
arxiv:2502.20166,Numerical simulations of density perturbation and gravitational wave production from cosmological first-order phase transition,Jintao Zou; Zhiqing Zhu; Zizhuo Zhao; Ligong Bian,2025,,,,,2502.20166,,preprint,False,0,,0.3,
10.1088/1674-1137/addcd6,Imprints of an early matter-dominated era arising from dark matter dilution mechanism on cosmic string dynamics and gravitational wave signatures,Shi-Qi 世祺 Ling 凌; Z. Yu 余,2025,Chinese Physics C,,,10.1088/1674-1137/addcd6,2502.16576,,preprint,False,0,science_case,0.3,
10.1103/2qg3-w39y,Effect of kick velocity on gravitational wave detection of binary black holes with space- and ground-based detectors,Jie Wu; Mengfei Sun; Xianghe Ma; Xiaolin Liu; Jin Li; Zhoujian Cao,2025,Physical Review D,,,10.1103/2qg3-w39y,2502.13710,,preprint,False,0,source_modeling,0.3,
10.1103/231l-62pp,Detecting stochastic gravitational wave background from cosmic strings with next-generation detector networks: Component separation based on a multisource astrophysical foreground noise model,Geng Wang; Hongyan Jin; Xin Zhang,2025,Physical Review D,,,10.1103/231l-62pp,2502.12828,,preprint,False,0,data_analysis,0.3,
10.1103/physrevd.111.042006,Enhanced model for characterizing the radiometer effect in space-borne gravitational wave detection,Jiao-Jiao Mao; Yujie Tan; Jun Ke; Jie Luo; Chenggang Shao,2025,Physical Review D,,,10.1103/physrevd.111.042006,,,journal,False,0,,0.3,
10.1103/8r8b-hckx,Accelerating Bayesian sampling for massive black hole binaries with prior constraints from conditional variational autoencoder,Huizhong Sun; He Wang; Jibo He,2025,Physical Review D,,,10.1103/8r8b-hckx,2502.09266,,preprint,False,0,data_analysis,0.3,
10.1088/1475-7516/2025/07/021,Equatorial periodic orbits and gravitational waveforms in a black hole free of Cauchy horizon,Chao-Hui Wang; Xiang-Cheng Meng; Yu-Peng Zhang; Tao Zhu; Shao-Wen Wei,2025,Journal of Cosmology and Astroparticle Physics,,,10.1088/1475-7516/2025/07/021,2502.08994,,preprint,False,0,mission_design,0.3,
10.1103/ckdt-wtsl,Periodic orbits and their gravitational wave radiations in a black hole with a dark matter halo,Sumarna Haroon; Tao Zhu,2025,Physical Review D,,,10.1103/ckdt-wtsl,2502.09171,,preprint,False,0,mission_design,0.3,
10.3390/universe11020062,Gravitational Wave Signatures Induced by Dark Fluid Accretion in Binary Systems,Evangelos Achilleas Paraskevas; Leandros Perivolaropoulos,2025,Universe,,,10.3390/universe11020062,2502.07929,,preprint,False,0,mission_design,0.3,
10.3847/1538-4357/adea54,The Proper Motion of Strongly Lensed Binary Neutron Star Mergers in LIGO/Virgo/Kagra Can Be Constrained by Measuring Doppler-induced Gravitational-wave Dephasing,Lorenz Zwick; Johan Samsing,2025,The Astrophysical Journal,,,10.3847/1538-4357/adea54,2502.03547,,preprint,False,0,data_analysis,0.3,
10.1038/s41550-025-02766-6,A practical Bayesian method for gravitational-wave ringdown analysis with multiple modes,Yiming Dong; Ziming Wang; Hai-Tian Wang; Junjie Zhao; Lijing Shao,2025,Nature Astronomy,,,10.1038/s41550-025-02766-6,2502.01093,,preprint,False,0,data_analysis,0.3,
10.1088/1475-7516/2025/02/038,Numerical simulation of domain wall and first-order phase transition in an expanding universe,Yang Li; Yongtao Jia; Ligong Bian,2025,Journal of Cosmology and Astroparticle Physics,,,10.1088/1475-7516/2025/02/038,,,journal,False,0,,0.3,
10.1103/physrevd.111.l021303,Quantitative analysis of the gravitational wave spectrum sourced from a first-order chiral phase transition of QCD,Hui-wen Zheng; Fei Gao; Ligong Bian; Si-xue Qin; Yu-xin Liu,2025,Physical Review D,,,10.1103/physrevd.111.l021303,,,journal,False,0,,0.3,
10.1103/physrevd.111.023022,Gravitational waves and cosmic boundary,Changfu Shi; Xinyi Che; Zeyu Huang; Yi-Ming Hu; Jianwei Mei,2025,Physical Review D,,,10.1103/physrevd.111.023022,,,journal,False,0,,0.3,
10.1103/revmodphys.97.015001,Using gravitational waves to see the first second of the Universe,Rishav Roshan; Graham White,2025,Reviews of Modern Physics,,,10.1103/revmodphys.97.015001,,,journal,False,0,,0.3,
10.1103/PhysRevD.111.024004,Assessing the systematic errors of extreme-mass-ratio inspirals waveforms for testing general relativity,Ping Shen; Qiuxin Cui; Wen-Biao Han,2025,Physical Review D,,,10.1103/PhysRevD.111.024004,2501.07264,,preprint,False,0,data_analysis,0.3,
10.1016/j.actaastro.2025.01.022,Accuracy analysis of orbit determination for high earth orbit gravitational wave detectors using multi-GNSS sidelobe signals,Lisheng Tong; Kai Shao; Defeng Gu; Cheng Yang; Chunbo Wei; Zicong An; Zheyu Xu; Jubo Zhu; Jian Wang; Daoping Liu,2025,Acta Astronautica,,,10.1016/j.actaastro.2025.01.022,,,journal,False,0,mission_design,0.3,
arxiv:2412.19262,Gravitational Waves from Post-Collision of Fuzzy Dark Matter Solitons,Chen Tan; Jing-Kang Bin; Ke Wang,2024,,,,,2412.19262,,preprint,False,0,science_case,0.3,
10.1088/1674-1137/ae1afc,Gravitational waves from equatorially eccentric extreme mass ratio inspirals around swirling-Kerr black holes,Yuhang 雨杭 Gu 顾; S. Chen 陈; J. Jing 荆,2024,Chinese Physics C,,,10.1088/1674-1137/ae1afc,2412.18854,,preprint,False,0,mission_design,0.3,
10.1103/PhysRevD.111.104028,Compact binary coalescence gravitational wave signal counting and separation,Tianyu Zhao; Yue Zhou; Ruijun Shi; Peng Xu; Zhoujian Cao; Zhixiang Ren,2024,Physical Review D,,,10.1103/PhysRevD.111.104028,2412.18259,,preprint,False,0,data_analysis,0.3,
10.3390/aerospace11121048,Design of Equilateral Array Polygonal Gravitational-Wave Observatory Formation near Lagrange Point L1—Equilateral Triangle and Equilateral Tetrahedral Configurations,Zhengxu Pan; Mai Bando; Zhanxia Zhu; Shinji Hokamoto,2024,Aerospace,,,10.3390/aerospace11121048,,,journal,False,0,mission_design,0.3,
10.1140/epjc/s10052-025-14118-9,Quasi-normal modes of slowly-rotating Johannsen black holes,Yuhao Guo; Swarnim Shashank; Cosimo Bambi,2024,The European Physical Journal C,,,10.1140/epjc/s10052-025-14118-9,2412.08205,,preprint,False,0,instrument,0.3,
10.1007/s11433-024-2519-6,Tetrahedron constellation of gravitational wave observatory,Hong-Bo Jin; Cong-Feng Qiao,2024,"Science China Physics, Mechanics & Astronomy",,,10.1007/s11433-024-2519-6,,,journal,False,0,mission_design,0.3,
10.3847/1538-4357/adf19a,Theoretical Radio Signals from Radio-band Gravitational Waves Converted from the Neutron Star Magnetic Field,Wei Hong; Zhen-Zhao Tao; Peng He; Tong-Jie Zhang,2024,The Astrophysical Journal,,,10.3847/1538-4357/adf19a,2412.05338,,preprint,False,0,,0.3,
10.1103/PhysRevD.111.063552,Cosmological simulation of axion-Higgs strings: Gravitational waves and dark matter,Yongtao Jia; Ligong Bian,2024,Physical Review D,,,10.1103/PhysRevD.111.063552,2412.04218,,preprint,False,0,science_case,0.3,
10.1140/epjc/s10052-025-14299-3,Periodical orbits and waveforms with spontaneous Lorentz symmetry-breaking in Kalb–Ramond gravity,Ednaldo L. B. Junior; José Tarciso S. S. Junior; Francisco S. N. Lobo; Manuel E. Rodrigues; D. Rubiera-García; Luís F. Dias da Silva; Henrique A. Vieira,2024,The European Physical Journal C,,,10.1140/epjc/s10052-025-14299-3,2412.00769,,preprint,False,0,mission_design,0.3,
10.1103/PhysRevD.111.104050,Distinguishing the environmental effects and modified theory of gravity with multiple massive black-hole binaries,Xulong Yuan; Jian-dong Zhang; Jianwei Mei,2024,Physical Review D,,,10.1103/PhysRevD.111.104050,2412.00915,,preprint,False,0,source_modeling,0.3,
10.1103/physrevd.110.102003,Clock-jitter noise reduction by sideband arm locking for space-borne gravitational wave detectors,Mingyang Xu; Yujie Tan; Chenggang Shao,2024,Physical Review D,,,10.1103/physrevd.110.102003,,,journal,False,0,data_analysis,0.3,
arxiv:2410.22858,Extending Hamiltonian Formulation of Particle Motion in Perturbed Kerr Spacetime to various time parameterizations,Takafumi Kakehi; Takahiro Tanaka,2024,,,,,2410.22858,,preprint,False,0,mission_design,0.3,
arxiv:2410.20269,Machine Learning based Glitch Veto for inspiral binary merger signals using Linear Chirp Transform,N.Arutkeerthi; Xiyuan Li; SR Valluri,2024,,,,,2410.20269,,preprint,False,0,data_analysis,0.3,
10.1103/PhysRevD.111.104003,Intermediate mass ratio inspirals in dark matter halos,Darkhan Shadykul; Hrishikesh Chakrabarty; Daniele Malafarina,2024,Physical Review D,,,10.1103/PhysRevD.111.104003,2410.18657,,preprint,False,0,mission_design,0.3,
10.1088/1475-7516/2025/01/011,Anisotropies of cosmological gravitational wave backgrounds in non-flat spacetime,Rong-Gen Cai; Shao-Jiang Wang; Ziting Yuwen; Xiang-Xi Zeng,2024,Journal of Cosmology and Astroparticle Physics,,,10.1088/1475-7516/2025/01/011,2410.17721,,preprint,False,0,,0.3,
10.1088/1475-7516/2026/01/049,Thermal evolution of dark matter and gravitational-wave production in the early universe from a symplectic glueball model,Mattia Bruno; Niccolò Forzano; Marco Panero; Antonio Smecca,2024,Journal of Cosmology and Astroparticle Physics,,,10.1088/1475-7516/2026/01/049,2410.17122,,preprint,False,0,science_case,0.3,
10.1093/ptep/ptaf117,Stochastic gravitational wave background anisotropies from inflation with non-Bunch-Davies states,Shingo Akama; Shin’ichi Hirano; Shuichiro Yokoyama,2024,Progress of Theoretical and Experimental Physics,,,10.1093/ptep/ptaf117,2410.14664,,preprint,False,0,,0.3,
10.1103/PhysRevD.111.103007,Relativistic model of binary extreme-mass-ratio inspiral systems and their gravitational radiation,Yucheng Yin; Josh Mathews; Alvin J. K. Chua; Xian Chen,2024,Physical Review D,,,10.1103/PhysRevD.111.103007,2410.09796,,preprint,False,0,source_modeling,0.3,
10.1103/PhysRevD.111.023053,Effects of orbital eccentricity on continuous gravitational waveforms from triaxially deformed precessing neutron stars in tight binaries,Wen-Fan Feng; Tan Liu; Yan Wang; Lijing Shao,2024,Physical Review D,,,10.1103/PhysRevD.111.023053,2410.09540,,preprint,False,0,source_modeling,0.3,
